Date,OG/CV,Product,Size,Volume?,Price,Location,Concat,Date2,volume_num,volume_unit,volume_standard,VendorClean,ProductClean
2/1/2025,0,Green Bell Pepper,XL,7P,$5.00 ,Nogales,45689Green Bell PepperXL,175.0,7,pallet,pallet,Agriferg,Green Bell Pepper
2/1/2025,0,Green Bell Pepper,Med,3P,$3.00 ,Nogales,45689Green Bell PepperMed,175.0,3,pallet,pallet,Agriferg,Green Bell Pepper
2/1/2025,0,Green Bell Pepper,Lg,4P,$5.00 ,Nogales,45689Green Bell PepperLg,175.0,4,pallet,pallet,Agriferg,Green Bell Pepper
2/1/2025,0,Green Bell Pepper,Jbo,9P,$5.00 ,Nogales,45689Green Bell PepperJbo,175.0,9,pallet,pallet,Agriferg,Green Bell Pepper
2/1/2025,0,Green Bell Pepper,CH,15P,$4.00 ,Nogales,45689Green Bell PepperCH,175.0,15,pallet,pallet,Agriferg,Green Bell Pepper
2/1/2025,1,Green Bell Pepper,CH,10P,$5.00 ,Nogales,45689Green Bell PepperCH,175.0,10,pallet,pallet,Agriferg,Green Bell Pepper
2/1/2025,0,Green Beans,28lb,6P,$17.50 ,Nogales,45689Green Beans28lb,175.0,6,pallet,pallet,Delta,Green Beans
2/1/2025,0,Gray Squash,Med,6p,$10.00 ,Nogales,45689Gray SquashMed,175.0,6,pallet,pallet,SL,Grey Squash
2/1/2025,0,Gray Squash,Med,6p,$10.00 ,Texas,45689Gray SquashMed,175.0,6,pallet,pallet,SL,Grey Squash
2/1/2025,1,Grape Tomato,12X1,587cs,$8.95 ,Nogales,45689Grape Tomato12X1,175.0,587,case,case,Wholesum,Grape Tomato
2/1/2025,1,European Cucumber,12 Med,8p,$12.95 ,Nogales,45689European Cucumber12 Med,175.0,8,pallet,pallet,Terrabella,Euro Cucumber
2/1/2025,1,European Cucumber,12 Med,3p,$14.95 ,Nogales,45689European Cucumber12 Med,175.0,3,pallet,pallet,Wholesum,Euro Cucumber
2/1/2025,0,European Cucumber,12 Med,20p,$2.00 ,Nogales,45689European Cucumber12 Med,175.0,20,pallet,pallet,Delta,Euro Cucumber
2/1/2025,0,European Cucumber,12 Med,40p,$1.95 ,Texas,45689European Cucumber12 Med,175.0,40,pallet,pallet,Red Sun,Euro Cucumber
2/3/2025,0,Zucchini Squash,Xfancy,5p,$6.00 ,Nogales,45691Zucchini SquashXfancy,173.0,5,pallet,pallet,EarthBlend LLC,Zucchini Squash
2/3/2025,0,Zucchini Squash,Med,5p,$7.00 ,Nogales,45691Zucchini SquashMed,173.0,5,pallet,pallet,EarthBlend LLC,Zucchini Squash
2/3/2025,0,Zucchini Squash,Fancy,5p,$9.00 ,Nogales,45691Zucchini SquashFancy,173.0,5,pallet,pallet,EarthBlend LLC,Zucchini Squash
2/3/2025,1,Yellow Bell Pepper 25lb,XL,1P,$10.95 ,Nogales,45691Yellow Bell Pepper 25lbXL,173.0,1,pallet,pallet,Agriferg,Yellow Bell Peppers XXXL
2/3/2025,1,Yellow Bell Pepper 25lb,Jbo,2P,$8.95 ,Nogales,45691Yellow Bell Pepper 25lbJbo,173.0,2,pallet,pallet,Agriferg,Yellow Bell Peppers XXXL
2/3/2025,1,Yellow Bell Pepper 11lb,XL,6P,$8.95 ,Nogales,45691Yellow Bell Pepper 11lbXL,173.0,6,pallet,pallet,Agriferg,Yellow Bell Peppers XXXL
2/3/2025,0,Yellow Bell Pepper 11lb,XL,5P,$10.00 ,Texas,45691Yellow Bell Pepper 11lbXL,173.0,5,pallet,pallet,Red Sun,Yellow Bell Peppers XXXL
2/3/2025,1,Yellow Bell Pepper 11lb,Jbo,3P,$8.95 ,Nogales,45691Yellow Bell Pepper 11lbJbo,173.0,3,pallet,pallet,Agriferg,Yellow Bell Peppers XXXL
2/3/2025,1,TOV,4 - 5,10P,$18.95 ,Nogales,45691TOV4 - 5,173.0,10,pallet,pallet,Wholesum,TOV
2/3/2025,0,TOV,4 - 5,20P,$6.15 ,Texas,45691TOV4 - 5,173.0,20,pallet,pallet,Del Campo,TOV
2/3/2025,1,Roma Tomato,XL,507cs,$11.95 ,Nogales,45691Roma TomatoXL,173.0,507,case,case,Wholesum,Roma Tomato- XL
2/3/2025,0,Roma Tomato,XL,20P,$8.30 ,Nogales,45691Roma TomatoXL,173.0,20,pallet,pallet,Kaliroy,Roma Tomato- XL
2/3/2025,0,Roma Tomato,XL,6P,$8.30 ,Texas,45691Roma TomatoXL,173.0,6,pallet,pallet,Kingdom,Roma Tomato- XL
2/3/2025,1,Roma Tomato,Med,221cs,$11.95 ,Nogales,45691Roma TomatoMed,173.0,221,case,case,Wholesum,Roma Tomato- XL
2/3/2025,0,Roma Tomato,Med,3P,$8.30 ,Texas,45691Roma TomatoMed,173.0,3,pallet,pallet,Kingdom,Roma Tomato- XL
2/3/2025,1,Roma Tomato,Med,397cs,$12.50 ,Texas,45691Roma TomatoMed,173.0,397,case,case,"Produce Team, LLC.",Roma Tomato- XL
2/3/2025,1,Roma Tomato,Lg,106cs,$11.95 ,Nogales,45691Roma TomatoLg,173.0,106,case,case,Wholesum,Roma Tomato- XL
2/3/2025,0,Roma Tomato,Lg,20P,$8.30 ,Nogales,45691Roma TomatoLg,173.0,20,pallet,pallet,Kaliroy,Roma Tomato- XL
2/3/2025,0,Roma Tomato,Lg,20P,$8.30 ,Texas,45691Roma TomatoLg,173.0,20,pallet,pallet,Kaliroy,Roma Tomato- XL
2/3/2025,1,Roma Tomato,Lg,27cs,$12.50 ,Texas,45691Roma TomatoLg,173.0,27,case,case,"Produce Team, LLC.",Roma Tomato- XL
2/3/2025,1,Roma Tomato,Jbo,915cs,$11.95 ,Nogales,45691Roma TomatoJbo,173.0,915,case,case,Wholesum,Roma Tomato- XL
2/3/2025,0,Roma Tomato,Jbo,20P,$8.30 ,Nogales,45691Roma TomatoJbo,173.0,20,pallet,pallet,Kaliroy,Roma Tomato- XL
2/3/2025,0,Roma Tomato,Jbo,6P,$8.30 ,Texas,45691Roma TomatoJbo,173.0,6,pallet,pallet,Kingdom,Roma Tomato- XL
2/3/2025,1,Roma Tomato,Jbo,177cs,$13.00 ,Texas,45691Roma TomatoJbo,173.0,177,case,case,"Produce Team, LLC.",Roma Tomato- XL
2/3/2025,1,Red Bell Pepper 11lb,XL,6P,$8.95 ,Nogales,45691Red Bell Pepper 11lbXL,173.0,6,pallet,pallet,Agriferg,Red Bell Pepper 11lb
2/3/2025,1,Red Bell Pepper 11lb,Lg,1P,$8.95 ,Nogales,45691Red Bell Pepper 11lbLg,173.0,1,pallet,pallet,Agriferg,Red Bell Pepper 11lb
2/3/2025,1,Red Bell Pepper 11lb,Jbo,23P,$5.00 ,Nogales,45691Red Bell Pepper 11lbJbo,173.0,23,pallet,pallet,Agriferg,Red Bell Pepper 11lb
2/3/2025,0,Pineapple,8ct,20p,$11.50 ,Texas,45691Pineapple8ct,173.0,20,pallet,pallet,Tabafresh,Pineapple
2/3/2025,0,Pineapple,7ct,20p,$13.50 ,Texas,45691Pineapple7ct,173.0,20,pallet,pallet,Tabafresh,Pineapple
2/3/2025,0,Pineapple,6ct,20p,$13.00 ,Texas,45691Pineapple6ct,173.0,20,pallet,pallet,Tabafresh,Pineapple
2/3/2025,0,Pineapple,5ct,20p,$12.50 ,Texas,45691Pineapple5ct,173.0,20,pallet,pallet,Tabafresh,Pineapple
2/3/2025,0,Persian Cucumber,Xfancy,10p,$20.00 ,Nogales,45691Persian CucumberXfancy,173.0,10,pallet,pallet,EarthBlend LLC,Persian Cucumber Choice
2/3/2025,1,Orange Bell Pepper 25lb,CH,7P,$8.00 ,Nogales,45691Orange Bell Pepper 25lbCH,173.0,7,pallet,pallet,Agriferg,Orange Bell Peppers XXLG
2/3/2025,1,Orange Bell Pepper 11lb,XL,6P,$8.95 ,Nogales,45691Orange Bell Pepper 11lbXL,173.0,6,pallet,pallet,Agriferg,Orange Bell Peppers XXLG
2/3/2025,1,Orange Bell Pepper 11lb,Lg,1P,$8.95 ,Nogales,45691Orange Bell Pepper 11lbLg,173.0,1,pallet,pallet,Agriferg,Orange Bell Peppers XXLG
2/3/2025,0,Orange Bell Pepper 11lb,Lg,10P,$9.00 ,Texas,45691Orange Bell Pepper 11lbLg,173.0,10,pallet,pallet,Red Sun,Orange Bell Peppers XXLG
2/3/2025,1,Orange Bell Pepper 11lb,Jbo,23P,$5.00 ,Nogales,45691Orange Bell Pepper 11lbJbo,173.0,23,pallet,pallet,Agriferg,Orange Bell Peppers XXLG
2/3/2025,0,Orange Bell Pepper 11lb,Jbo,7P,$10.00 ,Texas,45691Orange Bell Pepper 11lbJbo,173.0,7,pallet,pallet,Red Sun,Orange Bell Peppers XXLG
2/3/2025,0,Medley Tomato,12X1,10P,$7.00 ,Texas,45691Medley Tomato12X1,173.0,10,pallet,pallet,Red Sun,Medley Tomatoes
2/3/2025,1,Heirloom,10 lb,4P,$18.95 ,Nogales,45691Heirloom10 lb,173.0,4,pallet,pallet,Santa Sweets,Heirloom
2/3/2025,0,Heirloom,10 lb,4P,$10.95 ,Nogales,45691Heirloom10 lb,173.0,4,pallet,pallet,Santa Sweets,Heirloom
2/3/2025,0,Green Bell Pepper,XL,6P,$8.95 ,Nogales,45691Green Bell PepperXL,173.0,6,pallet,pallet,Agriferg,Green Bell Pepper
2/3/2025,0,Green Bell Pepper,XL,5P,$13.95 ,Texas,45691Green Bell PepperXL,173.0,5,pallet,pallet,ASL PRODUCE,Green Bell Pepper
2/3/2025,0,Green Bell Pepper,Med,6P,$5.00 ,Nogales,45691Green Bell PepperMed,173.0,6,pallet,pallet,Agriferg,Green Bell Pepper
2/3/2025,0,Green Bell Pepper,Lg,6P,$8.95 ,Nogales,45691Green Bell PepperLg,173.0,6,pallet,pallet,Agriferg,Green Bell Pepper
2/3/2025,0,Green Bell Pepper,Lg,5P,$12.95 ,Texas,45691Green Bell PepperLg,173.0,5,pallet,pallet,ASL PRODUCE,Green Bell Pepper
2/3/2025,0,Green Bell Pepper,Jbo,5P,$8.95 ,Nogales,45691Green Bell PepperJbo,173.0,5,pallet,pallet,Agriferg,Green Bell Pepper
2/3/2025,1,Green Bell Pepper,Jbo,1P,$16.95 ,Nogales,45691Green Bell PepperJbo,173.0,1,pallet,pallet,Agriferg,Green Bell Pepper
2/3/2025,0,Green Bell Pepper,CH,20P,$4.00 ,Nogales,45691Green Bell PepperCH,173.0,20,pallet,pallet,Agriferg,Green Bell Pepper
2/3/2025,0,Gray Squash,Xfancy,10p,$8.95 ,Nogales,45691Gray SquashXfancy,173.0,10,pallet,pallet,Trufresh,Grey Squash
2/3/2025,0,Gray Squash,Xfancy,10p,$16.95 ,Texas,45691Gray SquashXfancy,173.0,10,pallet,pallet,Farmers best,Grey Squash
2/3/2025,0,Gray Squash,Med,10p,$6.95 ,Nogales,45691Gray SquashMed,173.0,10,pallet,pallet,Trufresh,Grey Squash
2/3/2025,0,Gray Squash,Lg,5p,$4.95 ,Nogales,45691Gray SquashLg,173.0,5,pallet,pallet,Trufresh,Grey Squash
2/3/2025,0,Gray Squash,Fancy,5p,$7.95 ,Nogales,45691Gray SquashFancy,173.0,5,pallet,pallet,Trufresh,Grey Squash
2/3/2025,1,Grape,Bulk,25P,$16.95 ,Texas,45691GrapeBulk,173.0,25,pallet,pallet,Franks,Grape
2/3/2025,1,Grape,12X1,3P,$8.95 ,Texas,45691Grape12X1,173.0,3,pallet,pallet,Franks,Grape
2/3/2025,0,Grape Tomato,12X1,20P,$6.95 ,Nogales,45691Grape Tomato12X1,173.0,20,pallet,pallet,Kaliroy,Grape Tomato
2/3/2025,0,Eggplant,24ct,3P,$16.95 ,Texas,45691Eggplant24ct,173.0,3,pallet,pallet,Lakeway,Eggplant
2/3/2025,0,Avocado,#60,3P,$54.00 ,Texas,45691Avocado#60,173.0,3,pallet,pallet,"Sweet Seasons, LLC.",Avocado
2/3/2025,0,Avocado,#48,3P,$69.00 ,Texas,45691Avocado#48,173.0,3,pallet,pallet,"Sweet Seasons, LLC.",Avocado
2/3/2025,0,Avocado,#40,3P,$65.00 ,Texas,45691Avocado#40,173.0,3,pallet,pallet,"Sweet Seasons, LLC.",Avocado
2/3/2025,0,Avocado,#32,3P,$85.00 ,Texas,45691Avocado#32,173.0,3,pallet,pallet,"Sweet Seasons, LLC.",Avocado
2/4/2025,0,Zucchini Squash,Xfancy,5p,$6.00 ,Nogales,45692Zucchini SquashXfancy,172.0,5,pallet,pallet,EarthBlend LLC,Zucchini Squash
2/4/2025,1,Zucchini Squash,Xfancy,7p,$18.95 ,Nogales,45692Zucchini SquashXfancy,172.0,7,pallet,pallet,Wholesum,Zucchini Squash
2/4/2025,0,Zucchini Squash,Xfancy,10p,$6.95 ,Texas,45692Zucchini SquashXfancy,172.0,10,pallet,pallet,Farmers Best,Zucchini Squash
2/4/2025,0,Zucchini Squash,Med,5p,$7.00 ,Nogales,45692Zucchini SquashMed,172.0,5,pallet,pallet,EarthBlend LLC,Zucchini Squash
2/4/2025,0,Zucchini Squash,Med,20p,$6.00 ,Nogales,45692Zucchini SquashMed,172.0,20,pallet,pallet,Fresh Farms,Zucchini Squash
2/4/2025,0,Zucchini Squash,Med,10p,$8.95 ,Texas,45692Zucchini SquashMed,172.0,10,pallet,pallet,Farmers Best,Zucchini Squash
2/4/2025,0,Zucchini Squash,Fancy,5p,$9.00 ,Nogales,45692Zucchini SquashFancy,172.0,5,pallet,pallet,EarthBlend LLC,Zucchini Squash
2/4/2025,0,Zucchini Squash,Fancy,20p,$6.00 ,Nogales,45692Zucchini SquashFancy,172.0,20,pallet,pallet,Fresh Farms,Zucchini Squash
2/4/2025,0,Zucchini Squash,Fancy,10p,$8.95 ,Texas,45692Zucchini SquashFancy,172.0,10,pallet,pallet,Farmers Best,Zucchini Squash
2/4/2025,0,Yellow Squash,Xfancy,6p,$20.95 ,Texas,45692Yellow SquashXfancy,172.0,6,pallet,pallet,Farmers Best,Yellow Squash
2/4/2025,0,Yellow Squash,Med,4p,$22.95 ,Texas,45692Yellow SquashMed,172.0,4,pallet,pallet,Farmers Best,Yellow Squash
2/4/2025,0,Yellow Squash,Fancy,5p,$24.95 ,Texas,45692Yellow SquashFancy,172.0,5,pallet,pallet,Farmers Best,Yellow Squash
2/4/2025,1,Yellow Bell Pepper 11lb,XL,6P,$8.95 ,Nogales,45692Yellow Bell Pepper 11lbXL,172.0,6,pallet,pallet,Agriferg,Yellow Bell Peppers XXXL
2/4/2025,1,Yellow Bell Pepper 11lb,Jbo,3P,$8.95 ,Nogales,45692Yellow Bell Pepper 11lbJbo,172.0,3,pallet,pallet,Agriferg,Yellow Bell Peppers XXXL
2/4/2025,0,Watermelons,60ct,4P,$180.00 ,Texas,45692Watermelons60ct,172.0,4,pallet,pallet,Freshtex,Watermelon Seed
2/4/2025,0,Watermelons,45ct,18bins,180,Nogales,45692Watermelons45ct,172.0,18,bin,bin,Agriferg,Watermelon Seed
2/4/2025,0,Watermelons,45ct,4P,$170.00 ,Texas,45692Watermelons45ct,172.0,4,pallet,pallet,Freshtex,Watermelon Seed
2/4/2025,0,Watermelons,36ct,4P,$160.00 ,Texas,45692Watermelons36ct,172.0,4,pallet,pallet,Freshtex,Watermelon Seed
2/4/2025,1,TOV,4 - 5,10P,$18.95 ,Nogales,45692TOV4 - 5,172.0,10,pallet,pallet,Wholesum,TOV
2/4/2025,0,TOV,4 - 5,20P,$6.16 ,Texas,45692TOV4 - 5,172.0,20,pallet,pallet,Bellflower,TOV
2/4/2025,0,Tomatillo Peeled,,3P,$11.95 ,Texas,45692Tomatillo Peeled,172.0,3,pallet,pallet,Travelers,Tomatillo Peeled
2/4/2025,0,Tomatillo Husk,,3P,$10.95 ,Texas,45692Tomatillo Husk,172.0,3,pallet,pallet,Travelers,Tomatillo Husk
2/4/2025,0,Slicer Cucumber,SS,10p,$11.95 ,Nogales,45692Slicer CucumberSS,172.0,10,pallet,pallet,Delta Fresh,Slicer Cucumber
2/4/2025,0,Slicer Cucumber,SS,6p,$12.95 ,Nogales,45692Slicer CucumberSS,172.0,6,pallet,pallet,Farmers Best,Slicer Cucumber
2/4/2025,0,Slicer Cucumber,SS,6p,$12.95 ,Texas,45692Slicer CucumberSS,172.0,6,pallet,pallet,Farmers Best,Slicer Cucumber
2/4/2025,0,Slicer Cucumber,Small,7p,$5.95 ,Nogales,45692Slicer CucumberSmall,172.0,7,pallet,pallet,Delta Fresh,Slicer Cucumber
2/4/2025,0,Slicer Cucumber,Small,7p,$6.95 ,Nogales,45692Slicer CucumberSmall,172.0,7,pallet,pallet,Farmers Best,Slicer Cucumber
2/4/2025,0,Slicer Cucumber,Small,7p,$6.95 ,Texas,45692Slicer CucumberSmall,172.0,7,pallet,pallet,Farmers Best,Slicer Cucumber
2/4/2025,0,Slicer Cucumber,Selecto,7p,$9.95 ,Nogales,45692Slicer CucumberSelecto,172.0,7,pallet,pallet,Delta Fresh,Slicer Cucumber
2/4/2025,0,Slicer Cucumber,Plain,10p,$4.95 ,Nogales,45692Slicer CucumberPlain,172.0,10,pallet,pallet,Delta Fresh,Slicer Cucumber
2/4/2025,0,Slicer Cucumber,Lg,5p,$20.95 ,Nogales,45692Slicer CucumberLg,172.0,5,pallet,pallet,Farmers Best,Slicer Cucumber
2/4/2025,0,Slicer Cucumber,Lg,5p,$20.95 ,Texas,45692Slicer CucumberLg,172.0,5,pallet,pallet,Farmers Best,Slicer Cucumber
2/4/2025,0,Slicer Cucumber,36's,10p,$5.95 ,Nogales,45692Slicer Cucumber36's,172.0,10,pallet,pallet,Farmers Best,Slicer Cucumber
2/4/2025,0,Slicer Cucumber,36's,10p,$5.95 ,Texas,45692Slicer Cucumber36's,172.0,10,pallet,pallet,Farmers Best,Slicer Cucumber
2/4/2025,0,Slicer Cucumber,24's,10p,$2.95 ,Nogales,45692Slicer Cucumber24's,172.0,10,pallet,pallet,Farmers Best,Slicer Cucumber
2/4/2025,0,Slicer Cucumber,24's,10p,$2.95 ,Texas,45692Slicer Cucumber24's,172.0,10,pallet,pallet,Farmers Best,Slicer Cucumber
2/4/2025,0,Serrano,XL,3P,$11.95 ,Texas,45692SerranoXL,172.0,3,pallet,pallet,Travelers,Serrano
2/4/2025,0,Round Tomato,6x6,5P,$8.30 ,Texas,45692Round Tomato6x6,172.0,5,pallet,pallet,Kingdom,Round Tomato
2/4/2025,0,Round Tomato,4x5,5P,$10.95 ,Nogales,45692Round Tomato4x5,172.0,5,pallet,pallet,Delta Fresh,Round Tomato
2/4/2025,0,Round Tomato,4x4,5P,$10.95 ,Nogales,45692Round Tomato4x4,172.0,5,pallet,pallet,Delta Fresh,Round Tomato
2/4/2025,0,Roma Tomato,XL,20P,$8.30 ,Nogales,45692Roma TomatoXL,172.0,20,pallet,pallet,Kaliroy,Roma Tomato- XL
2/4/2025,1,Roma Tomato,XL,8P,$12.95 ,Nogales,45692Roma TomatoXL,172.0,8,pallet,pallet,Bridges,Roma Tomato- XL
2/4/2025,0,Roma Tomato,XL,20P,$8.30 ,Texas,45692Roma TomatoXL,172.0,20,pallet,pallet,Kaliroy,Roma Tomato- XL
2/4/2025,1,Roma Tomato,Med,8P,$11.65 ,Nogales,45692Roma TomatoMed,172.0,8,pallet,pallet,Bridges,Roma Tomato- XL
2/4/2025,1,Roma Tomato,Lg,8P,$11.65 ,Nogales,45692Roma TomatoLg,172.0,8,pallet,pallet,Bridges,Roma Tomato- XL
2/4/2025,0,Roma Tomato,Jbo,20P,$8.30 ,Nogales,45692Roma TomatoJbo,172.0,20,pallet,pallet,Kaliroy,Roma Tomato- XL
2/4/2025,1,Roma Tomato,Jbo,8P,$11.65 ,Nogales,45692Roma TomatoJbo,172.0,8,pallet,pallet,Bridges,Roma Tomato- XL
2/4/2025,0,Roma Tomato,Jbo,20P,$8.30 ,Texas,45692Roma TomatoJbo,172.0,20,pallet,pallet,Kaliroy,Roma Tomato- XL
2/4/2025,1,Red Bell Pepper 11lb,XL,6P,$8.95 ,Nogales,45692Red Bell Pepper 11lbXL,172.0,6,pallet,pallet,Agriferg,Red Bell Pepper 11lb
2/4/2025,1,Red Bell Pepper 11lb,Med,2P,$5.00 ,Nogales,45692Red Bell Pepper 11lbMed,172.0,2,pallet,pallet,Agriferg,Red Bell Pepper 11lb
2/4/2025,1,Red Bell Pepper 11lb,Jbo,20P,$5.00 ,Nogales,45692Red Bell Pepper 11lbJbo,172.0,20,pallet,pallet,Agriferg,Red Bell Pepper 11lb
2/4/2025,0,Red Bell Pepper 11lb,CH,56cs,$14.00 ,Texas,45692Red Bell Pepper 11lbCH,172.0,56,case,case,ASL PRODUCE,Red Bell Pepper 11lb
2/4/2025,0,Poblano,XL,3P,$11.95 ,Texas,45692PoblanoXL,172.0,3,pallet,pallet,Travelers,Poblano
2/4/2025,1,Pineapple,8ct,10p,$15.50 ,Nogales,45692Pineapple8ct,172.0,10,pallet,pallet,Agriferg,Pineapple
2/4/2025,0,Pineapple,6ct,20p,$13.50 ,Nogales,45692Pineapple6ct,172.0,20,pallet,pallet,Tom Lange,Pineapple
2/4/2025,0,Pineapple,5ct,20p,$13.50 ,Nogales,45692Pineapple5ct,172.0,20,pallet,pallet,Tom Lange,Pineapple
2/4/2025,0,Pineapple,5ct,20p,$13.50 ,Nogales,45692Pineapple5ct,172.0,20,pallet,pallet,Tabafresh,Pineapple
2/4/2025,0,Persian Cucumber,Xfancy,10p,$18.00 ,Nogales,45692Persian CucumberXfancy,172.0,10,pallet,pallet,EarthBlend LLC,Persian Cucumber Choice
2/4/2025,1,Orange Bell Pepper 25lb,CH,1P,$10.95 ,Nogales,45692Orange Bell Pepper 25lbCH,172.0,1,pallet,pallet,Agriferg,Orange Bell Peppers XXLG
2/4/2025,1,Orange Bell Pepper 11lb,XL,2P,$11.95 ,Nogales,45692Orange Bell Pepper 11lbXL,172.0,2,pallet,pallet,Agriferg,Orange Bell Peppers XXLG
2/4/2025,1,Orange Bell Pepper 11lb,Lg,2P,$11.95 ,Nogales,45692Orange Bell Pepper 11lbLg,172.0,2,pallet,pallet,Agriferg,Orange Bell Peppers XXLG
2/4/2025,1,Orange Bell Pepper 11lb,Jbo,4P,$11.95 ,Nogales,45692Orange Bell Pepper 11lbJbo,172.0,4,pallet,pallet,Agriferg,Orange Bell Peppers XXLG
2/4/2025,0,Mini Watermelons,8ct,3P Seeded,$12.95 ,Nogales,45692Mini Watermelons8ct,172.0,3,pallet,pallet,MAS MELONS,Mini Watermelon Seeded
2/4/2025,0,Mini Watermelons,6ct,3P Seeded,$12.95 ,Nogales,45692Mini Watermelons6ct,172.0,3,pallet,pallet,MAS MELONS,Mini Watermelon Seeded
2/4/2025,0,Mini Sweets,30#,3P,$30.00 ,Nogales,45692Mini Sweets30#,172.0,3,pallet,pallet,Agriferg,Mini Sweets
2/4/2025,0,Mini Sweets,12X1,3P,$10.95 ,Nogales,45692Mini Sweets12X1,172.0,3,pallet,pallet,Trufresh,Mini Sweets
2/4/2025,1,Mini Sweets,12X1,10P,$12.95 ,Nogales,45692Mini Sweets12X1,172.0,10,pallet,pallet,Trufresh,Mini Sweets
2/4/2025,0,Mini Sweets,12X1,365cs,$13.95 ,Texas,45692Mini Sweets12X1,172.0,365,case,case,"Produce Team, LLC.",Mini Sweets
2/4/2025,0,Medley Tomato,12X1,1320cs,$7.00 ,Texas,45692Medley Tomato12X1,172.0,1320,case,case,Red Sun,Medley Tomatoes
7/1/2025,0,Kabocha,Med,2P,$12.00 ,Nogales,45839KabochaMed,25.0,2,pallet,pallet,Harvest Master LLC,Kabocha
7/1/2025,0,Kabocha,LG,2P,$12.00 ,Nogales,45839KabochaLG,25.0,2,pallet,pallet,Harvest Master LLC,Kabocha
6/18/2025,0,Kabocha,LG,11P,$10.95 ,Texas,45826KabochaLG,38.0,11,pallet,pallet,Farmers best,Kabocha
2/4/2025,0,Honeydew,8ct,5P,$18.95 ,Nogales,45692Honeydew8ct,172.0,5,pallet,pallet,MAS MELONS,Honeydew
2/4/2025,0,Honeydew,6ct,5P,$20.95 ,Nogales,45692Honeydew6ct,172.0,5,pallet,pallet,MAS MELONS,Honeydew
2/4/2025,0,Honeydew,5ct,3P,$17.95 ,Texas,45692Honeydew5ct,172.0,3,pallet,pallet,Travelers,Honeydew
2/4/2025,0,Honeydew,5ct,3P,$17.95 ,Texas,45692Honeydew5ct,172.0,3,pallet,pallet,Travelers,Honeydew
2/4/2025,0,Green Bell Pepper,XL,5P,$8.95 ,Nogales,45692Green Bell PepperXL,172.0,5,pallet,pallet,Agriferg,Green Bell Pepper
2/4/2025,0,Green Bell Pepper,XL,3P,$14.95 ,Texas,45692Green Bell PepperXL,172.0,3,pallet,pallet,Travelers,Green Bell Pepper
2/4/2025,0,Green Bell Pepper,XL,2P,$16.00 ,Texas,45692Green Bell PepperXL,172.0,2,pallet,pallet,ASL PRODUCE,Green Bell Pepper
2/4/2025,0,Green Bell Pepper,Med,6P,$5.00 ,Nogales,45692Green Bell PepperMed,172.0,6,pallet,pallet,Agriferg,Green Bell Pepper
2/4/2025,0,Green Bell Pepper,Lg,6P,$8.95 ,Nogales,45692Green Bell PepperLg,172.0,6,pallet,pallet,Agriferg,Green Bell Pepper
2/4/2025,0,Green Bell Pepper,Lg,3P,$13.95 ,Texas,45692Green Bell PepperLg,172.0,3,pallet,pallet,Travelers,Green Bell Pepper
2/4/2025,0,Green Bell Pepper,Jbo,330cs 55ct,$15.00 ,Nogales,45692Green Bell PepperJbo,172.0,330,case,case,ASL PRODUCE,Green Bell Pepper
2/4/2025,0,Green Bell Pepper,Jbo,770cs 48ct,$15.00 ,Nogales,45692Green Bell PepperJbo,172.0,770,case,case,ASL PRODUCE,Green Bell Pepper
2/4/2025,0,Green Bell Pepper,Jbo,5P,$8.95 ,Nogales,45692Green Bell PepperJbo,172.0,5,pallet,pallet,Agriferg,Green Bell Pepper
2/4/2025,0,Green Bell Pepper,Jbo,3P,$14.95 ,Texas,45692Green Bell PepperJbo,172.0,3,pallet,pallet,Travelers,Green Bell Pepper
2/4/2025,0,Green Bell Pepper,CH,20P,$4.00 ,Nogales,45692Green Bell PepperCH,172.0,20,pallet,pallet,Agriferg,Green Bell Pepper
2/4/2025,1,Green Bell Pepper,CH,2P,$5.00 ,Nogales,45692Green Bell PepperCH,172.0,2,pallet,pallet,Agriferg,Green Bell Pepper
2/4/2025,0,Green Bell Pepper,CH,4P,$12.95 ,Texas,45692Green Bell PepperCH,172.0,4,pallet,pallet,Travelers,Green Bell Pepper
2/4/2025,0,Green Beans,28lb,2P,$24.00 ,Nogales,45692Green Beans28lb,172.0,2,pallet,pallet,ASL,Green Beans
2/4/2025,0,Gray Squash,Xfancy,10p,$7.95 ,Nogales,45692Gray SquashXfancy,172.0,10,pallet,pallet,Trufresh,Grey Squash
2/4/2025,0,Gray Squash,Med,10p,$7.95 ,Nogales,45692Gray SquashMed,172.0,10,pallet,pallet,Trufresh,Grey Squash
2/4/2025,0,Gray Squash,Med,2p,$14.95 ,Texas,45692Gray SquashMed,172.0,2,pallet,pallet,Farmers Best,Grey Squash
2/4/2025,0,Gray Squash,Lg,10p,$7.95 ,Nogales,45692Gray SquashLg,172.0,10,pallet,pallet,Trufresh,Grey Squash
2/4/2025,0,Gray Squash,Lg,5p,$8.95 ,Texas,45692Gray SquashLg,172.0,5,pallet,pallet,Farmers Best,Grey Squash
2/4/2025,0,Gray Squash,Fancy,10p,$7.95 ,Nogales,45692Gray SquashFancy,172.0,10,pallet,pallet,Trufresh,Grey Squash
2/4/2025,0,Gray Squash,Fancy,3p,$16.95 ,Texas,45692Gray SquashFancy,172.0,3,pallet,pallet,Farmers Best,Grey Squash
2/4/2025,0,Grape,Bulk,10P,$10.95 ,Texas,45692GrapeBulk,172.0,10,pallet,pallet,Kaliroy,Grape
